"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"528","[P]","    The Weather Network Meteomedia","6239.9614428558","6425.4779396269","8750.0254176873","8258.9856527012","7472.01871223614","7843.97611380284","7753.646849462","8060.24201905186","8072.6977380657","9110.97904382808","8209.95530289522","6771.34066311404","6945.15521684135","6408.716775549","8332.268253594",
"529","[P]","    Lloyds Banking Group plc","3632.3241066488","3537.368916727","3685.4740918397","3813.3452633702","7758.92291660165","7348.35393119144","7425.64244253951","7006.03908528824","6811.0797660294","7230.31628954308","7860.31695416596","7284.38824287308","7707.33146725108","7900.007919031","8304.756588342",
"530","[P]","    HC International Inc.","7533.3555266437","7398.9498598891","7911.4473466407","5240.3223080639","7632.27450561938","8485.68920681772","6849.40940267149","5964.63224279486","7681.2514985808","8814.60198923028","11653.4968632402","12452.3526144915","9605.48040692673","8763.425175937","8277.442428136",
"531","[P]","    QIDIAN.COM","11251.3462020711","11097.5971791755","13428.3710149224","12340.7111651789","14841.5631588694","16364.98736834","13063.1475390053","9761.64956120508","13331.7160214637","10838.1394527236","9806.28807558948","14034.4994152624","9747.12887700867","8520.43187778","8276.494226617",
"532","[P]","    LEGACY.COM*","7499.4743327005","6417.3396216566","7237.4445638241","8055.9473368512","7069.40511692151","7722.907499085","7639.21603032221","7527.9552792787","6880.829511594","6951.21830792648","7123.44366736767","6523.88445720132","8223.36043308386","7967.765558303","8273.111512773",
"533","[P]","    ELYRICS.NET","5233.8972329427","5429.7996699938","5784.3080261697","6215.9191788571","7225.77642780634","7214.353775284","7518.33868393272","8385.25290264442","8042.2134218226","9812.32733730216","8052.00670530875","7794.74609376812","8087.82773174449","7977.707252287","8259.49971623",
"534","[P]","    McDonald's","7248.938165689","8147.2665988975","6967.7769326938","7800.276683669","7513.76608223103","9546.4604108998","8083.77065185656","7940.43685644134","8204.2418081345","9171.85238718876","8705.3062837663","7908.04390252874","8685.49210027711","8193.386795948","8225.912865135",
"535","[P]","    CHEATCC.COM","4525.3407459151","5367.5109761793","7258.7350406354","6982.4417897307","5947.76900133596","6251.11899272192","6191.54728953342","5857.22072869052","6634.4773410276","7378.57086323704","6556.58181342346","5414.99465968988","5837.88234345266","6222.17837256","8175.603776675",
"536","[P]","    Rue du Commerce","4652.8674205699","5155.7754584669","5378.2479346871","5184.6484193004","5329.82333143911","5448.02838431636","5329.926807766","5134.11217754262","6011.97540762065","6543.64611811188","6354.68448233752","6411.08590745772","6129.76758290565","6767.256629304","8162.272045205",
"537","[P]","    ArticlesBase.com Sites","2493.2254025604","2606.2013410273","2874.0727272216","4434.2424954718","4506.02644658487","4970.4348269676","4790.25471344221","4222.88103266906","4738.91893261735","6311.13543645944","6441.13347579498","6893.32982470714","8221.86633242971","8446.657413983","8145.005330188",
"538","[P]","    Panasonic Group","6580.6051558381","7600.3869281254","7864.0533295799","7968.369742292","6894.94561998451","6855.05325427692","6213.11207678072","6184.21218159826","6966.89638414455","6623.44166469204","6314.22036473149","6665.74402395998","7726.50487094808","7654.636809308","8098.352376768",
"539","[P]","    Southwest Airlines Co.","8020.7801651287","8542.6393182586","9087.4505195381","9639.7909919217","8998.15557307784","10774.595512836","9531.228263146","9421.0029515534","15287.1855552557","9838.77953700208","8601.58613923824","7946.5115082012","9219.31521557501","8876.468740489","8098.125707073",
"540","[P]","    SLIDESHARE.NET","3655.0424834437","3212.8532828025","2523.2292671555","2655.6453522263","4492.9279457451","5565.39292634756","5861.3721461704","6773.93313246988","6856.72939232515","6012.40102354752","7300.01033852585","8868.53245399352","10321.152171836","10486.205837645","8073.223310954",
"541","[P]","    Gourmet Navigator Inc","7565.7004568143","8523.1017967315","8692.7731398393","8497.030074181","8200.24580641487","7210.10818789856","7274.71860935863","7092.07464779994","7713.27965879405","7173.1138072202","6467.66628152916","6408.27622169124","7667.15829768963","7407.509446228","8043.775951856",
"542","[P]","    Weblogs SL Sites","N/A","5624.4956859543","6162.5165669208","6496.8866959185","6776.20984858886","7272.7222835238","7518.24182200123","8105.3992029297","7731.86372527875","7638.35128210112","7319.93374757117","8041.03359752558","7974.74066516518","7865.865111861","8035.874903306",
"543","[P]","    TD Bank Financial Group","7943.7787580743","7692.2319557371","8117.5685563256","8381.5404107635","7907.68664489002","8317.5847779644","8083.75455637093","8056.56713789284","7670.63045521035","7848.37885603396","7851.75997168999","8046.57599521286","8093.36441873024","7793.720137446","8033.145869005",
"544","[P]","    EVITE.COM","8409.7652283353","7658.5457958608","8844.7833853363","5684.3814749028","5023.79127087153","6162.89247637852","6290.26082319979","6934.59594606628","6656.15466433775","6350.94158601328","6235.72389983513","6260.42590601908","6567.75826183716","7044.524524949","8013.251420668",
"545","[P]","    Nexon Corporation","18592.6370097542","17788.5943307498","17223.4640639608","19273.5292808259","17084.2976473749","15659.4630999224","13206.8018473747","14533.3240984357","13764.4476422762","15102.9230966098","15862.4121604119","13637.1638624351","7817.62726956161","7259.083126545","8000.842484469",
"546","[P]","    Slide Sites","N/A","N/A","N/A","12011.8142089572","16205.5483958189","14106.2349578417","12059.6827636331","11027.6604580154","9965.65522401075","9836.90451066052","9688.78531947247","9077.8655204468","9776.0899543586","9628.326885152","7969.025587879",
"547","[P]","    USAFIS.ORG","8095.3990269604","7013.4989924517","7077.0803213557","9169.2653393115","9042.73740253816","9940.27736117164","10112.8885507714","10248.2902385115","8517.65945998445","12904.2933748967","14740.4056174286","6278.27787199928","8378.07381604691","8803.899974367","7913.163248625",
"548","[P]","    WRZUTA.PL","7392.0231493183","7323.2874790434","7201.295909709","6939.8270139133","6355.51383264639","6341.75631226876","6098.58453371123","5479.60010149898","6065.1500826078","6105.96082594808","6231.62438428061","6170.44157541432","7061.93342728782","7612.557886451","7908.142416569",
"549","[P]","    UUU9.COM","5785.6074655063","5265.2780778562","5513.6021041739","4795.352621055","5117.10449768683","5263.3006553748","6703.53102085572","4859.59373342404","7101.2999923974","11481.3681058132","9521.55026516858","8231.47606920424","8026.0908956898","8624.368567848","7900.078781986",
"550","[P]","    CCLEANER.COM","4336.8563939919","4342.5370874807","4675.9143250954","5326.0481632444","5543.39886594313","6751.10584100496","6373.07207202488","7046.5272980381","6296.10929936735","6978.79739934112","7700.6623394529","7530.80650897206","7985.25024918098","7604.432862585","7885.472327484",
"551","[P]","    SBS (Seoul Broadcasting System)","4530.6007461729","3892.3153193818","3516.632553118","6133.6664699131","5679.76056845789","7838.75519397156","6446.98012591158","6277.57806275502","7484.1807327032","7218.7102351822","8776.74793101347","7803.02324306276","8787.5891123544","8385.294181482","7882.91184779",
"552","[P]","    Walgreen Co.","6256.6707924756","6739.8154763525","8484.2966266123","6191.2289754584","5974.8928669532","5868.51132559312","6324.658828036","6398.67758882196","5896.74639755305","5822.20491524472","5973.18023403614","5504.60520013516","6000.13443572864","6761.261067868","7850.762985617",
"553","[P]","    Oberon Media, Inc","7926.9133729956","8564.8558899878","10929.1651709075","10448.9238843733","10180.81364297","10326.712100088","9265.54062478519","8574.38846299764","8223.5990038545","8710.31775018164","8177.31958678468","8122.25204462006","7910.06898734746","7970.279343657","7838.927853233",
"554","[P]","    CANALBLOG.COM*","N/A","N/A","N/A","5924.4026225983","6729.92495044871","7700.36157636236","7880.52952902472","7323.10254798784","7001.3477895189","6976.18625080884","7031.4202142566","7465.63332617156","8100.27657230395","7788.435545495","7838.011357993",
"555","[P]","    Miarroba Networks","5904.1640707737","6438.3875197425","6871.956645116","6086.9580134556","5953.34838488058","6600.37533216364","6836.64107466335","7496.3651376878","7093.94219565445","7933.5926773294","8307.47141115488","8909.71514567502","8652.14398030309","8443.724620473","7820.677570783",
"556","[P]","    FujI Television Network","7376.2711586607","7099.6376220223","7650.5388940583","9126.6277217465","8395.46066333603","9180.01116130176","8194.70544764707","8216.7550315906","7815.5303937841","9180.24384065524","8574.94302469313","7767.0273666767","8256.206627966","7812.420614271","7813.868125823",
"557","[P]","    O2.PL","5969.4046463256","5805.9231547808","5739.4996254527","5296.6199447365","4767.98646828568","4930.07638084016","4615.06066142521","4209.06182611354","4277.5167078037","5443.18512493688","6532.47191748345","5862.43476674362","6707.40412176636","7085.74480991","7799.337817132",
"558","[P]","    SPRINGERLINK.COM","6329.5670783063","6139.657901877","5177.3944958693","5500.4535467731","5794.10449045796","7230.55763361428","6785.3513622307","6095.6496672575","4996.1146417259","4918.56486182196","5375.63950724067","6210.311848956","7515.63660810593","7959.470834285","7786.184083944",
"559","[P]","    DEEZER.COM","5922.2831568977","8248.3079764201","9268.554209944","8849.1633116871","9460.28640407149","10329.3060103755","8205.61455359349","8907.36262965984","8818.87046366905","9011.39299422204","11844.9227733","7327.3949379052","7262.23783227696","7230.77504337","7777.607895529",
"560","[P]","    Compare Infobase Limited","5151.2787241771","5543.4182566344","7061.9669087351","5763.9229660352","6526.55103478121","5673.67557815592","5764.02848031258","6450.29721195646","5444.9101458389","5712.07853121488","4650.13929731906","4286.76554271348","4728.38033660985","5011.559848774","7774.203298466",
"561","[P]","    Softissimo","8032.4572670094","7598.7665870738","6850.1288498799","7800.3882801591","8713.65695753988","10088.1620205864","9608.87733982228","11012.4604306797","10335.0003675072","9471.9116030104","9860.83471350081","12295.0467403011","12052.77241908","11169.401492002","7769.782097688",
"562","[P]","    DMGT (exc Mail Online)","16367.9158635066","16297.8436645273","15755.5218560303","19861.4164448022","19386.3445709111","20302.9748556458","18971.6656987772","9062.71823144851","8707.9873028008","9289.27896272852","8956.89002993983","8844.76840804602","9196.69878786914","8621.212667647","7760.287941701",
"563","[P]","    Play.com Sites","5851.2436145059","7216.7183811562","8844.0532369673","6011.9118041853","5071.58721327811","5119.7157039254","4546.29056060965","4586.6103785941","4370.8522105706","4686.49243920504","4656.86778717088","4941.6719091416","5866.31809352131","7247.857652355","7759.360688157",
"564","[P]","    Avon Products Inc.","9957.7504853649","8875.917956844","8371.9674448187","7320.9507261195","7463.26474300998","8396.34763968464","7916.39560307182","8307.38334847624","7925.91108923445","7643.08079615704","7736.00068272914","7702.4216944478","8120.16619175674","7963.870170339","7745.364571541",
"565","[P]","    Maeil Business Newspaper","2117.6327506554","1835.8127451689","1638.1121954551","4946.5341179838","5240.3521356814","6293.5190665954","6323.20712021921","7026.18463898708","7788.02703307395","6533.08929707328","7340.82495518424","7600.32117390494","8064.99157465177","8074.145684593","7744.214350827",
"566","[P]","    Mundoanuncio","5682.0883288665","5485.5105692521","5499.8740111434","6160.3228000645","6639.65138934341","7767.62156536188","8421.65638525786","9052.59163887588","9249.1149566722","9324.82098786876","9355.31177254555","9422.36148307456","9308.39617316257","8861.481981946","7737.202416715",
"567","[P]","    LIVEINTERNET.RU","5498.2606398244","6396.3409655329","6521.2476752791","6354.5424085807","5911.8293932695","7010.7712007332","6568.235325228","6646.44050823096","6437.98940672155","6293.36123625004","7501.97749963651","6713.35993488732","7213.49371747426","7316.5932547","7735.498273915",
"568","[P]","    Hutchison Whampoa","5290.2366978266","5424.0654073586","6324.5763585703","5507.8435653648","5039.18693398726","5856.77450048752","5641.99648355065","5527.64756863306","5673.6206176156","6537.864715272","6179.05547037946","5719.82805985776","6717.316962202","6898.150877107","7732.156438629",
"569","[P]","    BNP Paribas","7486.1719032778","7926.4075067498","6249.2489475377","6103.9065972251","6252.33012716604","6236.03299085764","6241.72518291107","5371.33107191192","5539.8948990369","5445.95903871616","5792.37998109037","6323.66472232886","6407.1576729649","6117.463832875","7724.527135044",
"570","[P]","    ARABSEYES.COM","2346.4877852963","2329.9203566981","2236.7767794947","2609.2966750885","7743.06370746836","8631.78330942084","7806.363039127","6931.61263426634","5783.28497846815","6411.33703044796","6754.44670375983","6652.31169936386","7667.02740925329","6871.442639694","7698.565621167",
"571","[P]","    Trinity Mirror Group","5751.0249388039","5506.2131061016","5819.5420220376","6636.0700591925","6639.70885471976","6890.76187677552","7039.29835038419","7236.66686405764","7060.65273108735","8733.43777035812","7512.56996981908","7345.08187951474","7903.18072666212","8377.078551183","7689.17863165",
"572","[P]","    KaiserGames GmbH","7271.2472548254","6684.2027246912","7395.3151014455","6967.0897402703","9627.79537788324","9360.83893804876","9031.60033293642","8285.78266419124","8264.59361281535","8848.65713887884","8789.15543008557","8209.84464738812","7879.45402493627","7633.640458753","7679.842187284",
"573","[P]","    LOCALBILLING.COM","6404.2659041174","8981.3057139538","8513.1822458752","9513.3658119958","10054.5140022372","11306.7494698388","10874.6745083735","10762.8096460611","9559.6994955984","9658.3779033724","9604.40948175608","8926.06650526608","9463.70664129641","8010.50838108","7652.321771092",
